59284,2,7.370230642,4.48863637,10.99009473,-10,5.700443573,1
120628,5,-10,4.369447852,12.22029108,12.27373129,5.455321115,1
60571,3,-10,5.099866428,11.12400769,10.3155972,5.886104031,1
148999,5,-10,5.723585102,13.23198699,12.59540837,5.886104031,0
102304,19,10.24601286,5.429345629,12.37417272,11.92503512,5.874930731,1
58644,3,-10,4.983606622,11.9056565,11.42823866,5.886104031,0
63127,9,2.995732274,5.786897381,12.83513987,12.28673055,5.886104031,1
122744,13,-10,5.723585102,12.42762693,11.98604922,5.886104031,1
144055,12,9.213634939,5.66296048,12.65147296,-10,5.886104031,1
129547,19,7.449498005,5.347107531,12.79635619,12.43081492,5.886104031,1
55931,13,10.14470675,5.455321115,11.99670872,11.66992921,5.886104031,1
71163,16,9.774403399,4.615120517,11.17427285,10.05878044,5.866468057,1
76730,7,9.717820405,5.303304908,12.63818942,11.85509572,5.886104031,1
69933,7,9.48774481,5.755742214,12.8841138,12.30129191,5.886104031,1
82977,13,11.27691195,3.784189634,11.32631874,10.96301245,4.976733742,1
61070,2,-10,5.564520407,11.7836165,11.2835123,5.886104031,1
91349,8,-10,5.497168225,11.65594297,11.30860367,5.886104031,1
45373,16,5.517452896,5.476463552,10.95516545,10.08580911,5.886104031,1
106508,13,9.484481174,5.093750201,11.83368925,11.18303154,5.886104031,1
106530,5,-10,5.568344504,13.31248775,13.05729138,5.869296913,1
74333,17,9.463120392,5.768320996,12.69954558,11.52584169,5.886104031,0
109254,18,7.344719054,4.204692619,11.60143073,11.12726298,5.598421959,1
419205,7,5.940171253,5.736572297,15.31587752,11.7905572,5.886104031,0
104802,19,6.803505258,5.755742214,12.07631128,11.57683879,5.877735782,1
84809,14,11.34815695,2.63905733,11.34815695,9.75846178,2.63905733,1
49525,3,-10,5.509388337,12.21792216,11.9123725,5.886104031,0
62088,6,-10,5.446737372,12.14694347,11.84653647,5.886104031,0
64368,17,11.07237189,3.17805383,11.07237189,10.33526997,4.934473933,1
44283,9,7.790282381,5.736572297,12.03325379,11.59450545,5.886104031,1
201364,16,-10,5.846438775,12.30439646,7.60090246,5.886104031,1
68423,12,10.50900498,4.521788577,12.23638844,11.65094676,5.880532986,1
48516,13,8.071530894,5.717027701,11.51997059,11.17493207,5.886104031,1
525989,2,-10,5.081404365,13.3623845,12.3566455,5.398162702,0
125796,7,10.76515313,4.753590191,11.74241683,10.858999,5.886104031,0
43705,11,-10,5.267858159,11.55880664,10.03451581,5.872117789,1
65051,4,4.787491743,5.686975356,12.56504345,12.14770173,5.872117789,1
55710,11,-10,5.648974238,12.13222695,11.65138221,5.883322388,0
78459,5,8.99019233,5.332718793,12.543498,10.53582259,5.886104031,1
569663,16,10.02989991,5.697093487,13.82036874,13.30593415,5.886104031,1
128541,17,11.75562063,3.761200116,11.8782836,11.39751461,5.886104031,1
112812,2,8.646113971,5.645446898,12.55876617,12.01853752,5.886104031,0
49800,18,4.394449155,5.645446898,12.12190812,11.74562323,5.886104031,0
124568,19,9.134754385,5.739792912,12.10665554,11.48452599,5.886104031,1
47124,18,8.607582191,5.455321115,11.72510513,9.082507,5.886104031,1
113618,3,10.65862313,4.276666119,11.68623991,11.21182037,5.886104031,1
326477,3,-10,5.513428746,12.88372541,12.38380033,5.880532986,0
71236,17,10.29231502,5.533389489,11.89970372,11.67555439,5.886104031,1
101163,19,10.26046245,5.123963979,11.8221513,11.4514755,5.880532986,1
55946,5,7.26612878,4.477336814,10.93371393,10.25238231,5.82008293,1
3466553,19,12.83843691,5.659482216,15.0943099,14.49986923,5.886104031,1
40573,19,10.12998547,5.278114659,12.04215863,11.37020916,5.855071922,1
64775,17,9.925102263,4.890349128,11.43137913,10.88743693,5.880532986,1
77084,10,11.24875156,5.030437921,11.50293573,10.99036458,5.886104031,1
246611,5,-10,4.736198448,12.46597619,11.85509572,5.886104031,0
49478,19,10.13030435,5.356586275,11.60703492,11.42954386,5.886104031,1
163557,3,9.122164681,5.509388337,12.19470832,10.90961899,5.886104031,1
53606,14,9.261223582,3.951243719,11.00718688,10.77478092,5.84932478,0
103473,4,7.244227516,5.723585102,11.88508884,10.98189713,5.886104031,0
51447,18,6.788971743,5.521460918,11.68980725,12.06681058,5.886104031,1
71459,17,10.17290382,5.634789603,12.07224407,11.35977429,5.886104031,1
79205,11,7.494986234,5.117993812,11.31502316,10.76002828,5.717027701,1
109802,2,-10,5.036952602,12.23769727,11.76787771,5.886104031,1
162578,19,9.424402815,5.749392986,13.24904184,12.65651112,5.886104031,1
226329,13,11.55955138,5.198497031,12.4405873,11.95246989,5.880532986,1
125215,14,9.112396728,5.549076085,11.89958825,11.44121462,5.886104031,1
49062,9,-10,5.433722004,11.45090111,9.392661929,5.886104031,0
45242,18,8.569406063,5.771441123,11.5497298,8.935903526,5.886104031,1
96252,3,-10,5.700443573,12.38180169,11.96781546,5.886104031,0
81811,12,7.085064294,5.717027701,12.54286626,11.15910359,5.886104031,1
85926,16,10.60905725,4.418840608,11.36124174,5.991464547,4.779123493,1
212877,5,-10,5.18178355,12.92053601,12.28811336,5.872117789,1
48076,12,8.104703468,4.844187086,11.2148563,10.69194491,5.590986981,1
88405,6,-10,5.081404365,12.30995507,11.96451051,5.883322388,1
136187,10,6.513230111,4.753590191,11.83851007,11.32900263,5.811140993,1
78628,18,-10,4.941642423,11.27248315,10.89673933,5.429345629,1
75575,12,5.192956851,5.278114659,11.89635626,11.34864027,5.872117789,1
72046,10,5.560681631,5.327876169,11.7475548,11.62839471,5.886104031,1
81964,10,9.951038854,5.673323267,12.63360253,8.824677891,5.886104031,0
137366,12,7.370230642,5.030437921,12.13134371,11.57307939,5.620400866,1
136714,17,9.404425796,5.288267031,12.54975809,12.33578425,5.886104031,0
76479,15,-10,5.214935758,11.71722865,9.487972109,5.872117789,1
61107,16,5.986452005,5.429345629,11.88748453,11.21478893,5.886104031,1
95091,13,3.610917913,4.934473933,11.56860612,11.38622781,5.855071922,1
60806,9,6.609349243,5.560681631,11.20512231,-10,5.886104031,1
387159,13,9.740380215,5.598421959,13.46804168,12.96397707,5.886104031,1
93598,5,10.08414105,4.574710979,11.47689406,8.29404964,5.883322388,0
83707,10,11.27940324,2.890371758,11.33507788,10.90961899,5.831882477,1
92366,8,6.011267174,5.587248658,11.47811661,11.2515607,5.886104031,1
40523,2,-10,5.602118821,11.36061309,11.48246626,5.886104031,1
62808,7,4.094344562,4.912654886,11.13491014,9.210340372,5.886104031,1
99685,10,6.177944114,5.117993812,11.61389234,9.210340372,5.886104031,1
122921,2,-10,5.521460918,12.69119577,11.4679281,5.869296913,1
89829,7,9.20140053,5.236441963,12.24831763,11.76352853,5.863631176,1
100242,2,4.905274778,5.805134969,13.78289542,13.41503299,5.886104031,0
41652,2,-10,4.828313737,11.55847228,11.48040227,5.883322388,1
124660,15,10.02064817,4.663439094,12.46688186,11.87756858,5.634789603,0
51074,10,9.284148299,5.332718793,10.85445021,10.08330598,5.886104031,1
77033,3,4.49980967,4.615120517,11.25198918,10.6454249,5.877735782,1
42383,14,10.65450262,4.060443011,11.24492837,10.76637751,5.886104031,1
40239,15,7.527793988,5.598421959,11.75811227,11.35392973,5.886104031,1
132588,2,-10,5.087596335,12.37995452,12.02694598,5.869296913,0
123453,2,-10,5.446737372,12.91131884,12.33041192,5.739792912,1
330036,17,11.54486008,5.017279837,13.35436042,13.50353579,5.880532986,1
123090,8,-10,5.003946306,12.59811811,11.86639528,5.883322388,1
44869,19,6.34738921,4.682131227,10.71150241,9.321881747,5.659482216,1
47506,4,0.693147181,4.718498871,10.91208396,10.2327913,5.886104031,0
50015,14,7.100027167,5.043425117,11.30559375,10.45160896,5.886104031,1
190684,9,8.123854263,5.733341277,12.78987081,11.03165864,5.886104031,0
100439,3,-10,5.613128106,11.92201732,11.31447453,5.886104031,1
259858,2,-10,4.976733742,12.46789061,-10,5.886104031,0
65389,2,-10,4.682131227,11.94169686,11.31921935,5.886104031,0
44544,4,-10,5.043425117,11.22654921,11.19848866,5.857933154,1
45842,18,9.617071345,5.049856007,11.31997158,10.89673933,5.886104031,1
205015,12,8.086102536,5.598421959,12.70823788,9.546812609,5.886104031,1
163260,19,-10,5.831882477,12.43745814,11.82041016,5.886104031,1
84892,7,11.34913514,4.49980967,12.81039954,11.47833402,5.886104031,1
66973,18,7.636269603,5.099866428,11.11565172,9.071078305,5.886104031,1
109682,18,6.522092798,5.66296048,12.03728114,11.38509209,5.886104031,1
66165,3,-10,4.836281907,13.07127638,11.41420949,5.762051383,1
109153,6,9.598048758,5.416100402,11.84535382,10.70548914,5.883322388,1
102439,18,11.16646956,5.327876169,12.91441874,12.50658456,5.877735782,1
212291,2,-10,4.59511985,12.3127453,12.32430003,5.872117789,0
41651,9,8.160518247,5.697093487,11.85493236,10.91871823,5.886104031,1
87140,19,7.472500745,5.416100402,11.5268974,10.79957558,5.886104031,1
45516,6,8.111328003,4.624972813,10.90745944,10.18490001,5.793013608,1
57698,19,10.23034226,4.234106505,11.07296208,10.37349118,5.877735782,1
70014,5,7.348587531,4.356708827,11.17540868,10.51867319,5.886104031,0
67173,7,5.948034989,5.620400866,13.37101404,12.29408352,5.886104031,1
123657,13,8.545002892,5.308267697,12.46549412,10.99204951,5.886104031,1
98743,2,6.802394763,4.060443011,11.52825733,10.45737267,5.765191103,0
44595,16,10.07521149,5.424950017,12.9618401,12.39545257,5.886104031,1
177966,7,10.9242464,4.890349128,12.54798364,12.23271458,5.872117789,1
74567,10,9.388821229,5.262690189,12.46321561,11.96527416,5.666426688,1
132739,12,6.674561392,5.80814249,13.07080268,12.83361407,5.886104031,0
47510,18,0,5.655991811,11.51834078,11.29725393,5.883322388,1
54867,4,-10,5.537334267,12.81983294,12.23853984,5.883322388,1
108016,13,11.36022873,4.615120517,11.86193309,8.71604405,5.872117789,1
48977,14,9.4114019,5.451038454,11.37598255,11.15482093,5.886104031,1
124775,9,9.268986567,4.94875989,12.39427272,11.39188714,5.883322388,1
65668,12,8.797397374,5.66296048,11.70474345,11.33499426,5.886104031,1
70879,13,1.609437912,5.463831805,12.05304384,11.79584622,5.80814249,1
57425,11,8.84101431,4.454347296,11.74491775,11.78104238,5.880532986,1
96163,10,-10,4.060443011,11.47379995,10.77895629,4.927253685,1
104869,10,6.400257445,5.572154032,11.91917027,11.35627165,5.886104031,1
66081,15,9.372969295,5.587248658,11.85697606,11.02841715,5.886104031,1
79042,6,-10,5.407171771,11.96770124,11.68266824,5.886104031,1
45984,2,-10,4.919980926,11.06300678,11.1124479,5.638354669,0
57863,15,6.12905021,5.159055299,11.08317279,8.987196821,5.886104031,1
71326,14,4.605170186,5.605802066,12.39177183,12.17509784,5.886104031,1
74584,10,3.401197382,5.572154032,14.35207527,13.71591119,5.886104031,1
138023,2,-10,4.317488114,11.83517562,11.3083583,5.135798437,0
44445,6,-10,5.549076085,11.38118675,11.02516511,5.886104031,1
49667,19,8.711772646,5.777652323,11.53469674,11.31630212,5.886104031,1
54595,19,3.912023005,4.343805422,10.90989317,10.30895266,5.66296048,0
66525,6,-10,5.379897354,11.75584027,11.87964974,5.768320996,0
44779,11,10.0187786,5.703782475,11.53595816,9.159047078,5.886104031,1
72995,15,6.131226489,5.655991811,11.86090269,11.38758897,5.874930731,1
96168,5,-10,5.631211782,11.70126223,10.77058804,5.886104031,1
67371,7,-10,5.010635294,11.77113496,11.33857208,5.80814249,1
276444,15,3.401197382,5.575949103,12.59599424,11.08521475,5.886104031,1
54897,13,9.990490596,4.317488114,11.33183515,11.10043574,5.774551546,1
56596,13,6.29156914,4.709530201,11.77568965,11.15625052,5.85220248,1
63416,13,7.6118424,5.669880923,11.68335155,11.16535184,5.886104031,1
144594,18,11.12540832,4.691347882,12.35296994,11.681824,5.762051383,1
60255,7,7.754481547,3.784189634,11.25348093,10.74806744,5.863631176,1
89684,14,10.96692161,5.438079309,11.8710893,11.44035477,5.886104031,1
46083,4,-10,5.303304908,11.01401194,10.97507117,5.860786223,1
98030,10,4.430816799,4.795790546,11.49302883,11.51092346,5.846438775,0
132993,4,-10,4.836281907,12.19101992,11.61710528,5.883322388,1
52669,13,-10,3.713572067,10.87178233,10.32548196,4.465908119,1
47996,9,-10,5.407171771,12.10314805,11.60823564,5.752572639,1
48791,2,-10,5.293304825,12.77132111,11.72642264,5.886104031,1
117815,4,-10,4.875197323,11.68700481,10.98427526,5.840641657,1
47502,14,3.091042453,4.262679877,10.76852709,10.04324949,4.94875989,1
181354,4,5.703782475,4.418840608,12.10830545,11.62803827,5.855071922,0
42265,6,4.574710979,5.811140993,11.87763108,10.69194491,5.886104031,0
73994,11,5.703782475,4.8978398,11.39962238,11.21317081,5.883322388,1
136375,13,9.554780778,5.648974238,12.8315805,12.28488383,5.886104031,1
50401,8,3.828641396,5.545177444,11.64915073,-10,5.886104031,0
42144,2,-10,4.276666119,10.6488476,10.37972173,5.863631176,0
52580,11,-10,5.641907071,12.5303277,12.19349386,5.883322388,0
45922,17,10.72417006,4.744932128,11.34293161,11.1124479,5.886104031,1
100940,4,-10,5.690359454,12.47543544,12.28303369,5.883322388,1
249158,16,7.676009932,5.627621114,13.08791892,12.31313172,5.886104031,1
52477,2,-10,5.147494477,12.08134807,11.58988651,5.768320996,0
133202,8,7.870929597,5.323009979,12.23473299,11.37400817,5.877735782,0
112796,19,10.03328699,5.780743516,12.2535572,8.210668031,5.886104031,1
83783,9,9.725078333,4.709530201,12.2719587,5.298317367,5.857933154,1
51805,5,-10,5.634789603,11.78980692,-10,5.886104031,1
172941,4,10.00038738,4.007333185,12.06070577,11.42409425,5.837730447,0
351494,12,9.711176264,5.38907173,12.84383132,12.41552287,5.886104031,1
297234,7,11.20767666,5.438079309,13.54561601,13.10988586,5.886104031,1
216478,16,8.878358041,5.560681631,12.59206267,9.925249044,5.886104031,1
57485,15,8.157657015,5.517452896,11.16765665,7.863266724,5.886104031,1
70841,12,8.48487659,5.484796933,12.32681131,11.37641822,5.886104031,1
176289,19,10.59865769,5.743003188,13.03497593,12.59133505,5.886104031,1
53011,7,-10,5.347107531,11.64178471,11.19684392,5.883322388,0
46029,2,-10,5.693732139,10.88958416,10.3449631,5.883322388,1
239052,19,8.331104548,5.811140993,13.13197108,12.42440464,5.886104031,0
106825,11,7.608870629,5.484796933,11.97213353,11.50085288,5.869296913,0
69398,2,6.196444128,4.770684624,11.72784328,10.98935227,5.752572639,1
63479,18,8.747193184,5.241747015,11.52075474,10.86666187,5.886104031,1
393251,5,-10,5.003946306,13.05345693,12.62511187,5.323009979,0
82340,2,-10,5.257495372,12.53007098,12.08897687,5.880532986,0
44582,12,10.39338572,4.762173935,10.88134364,10.4755964,5.863631176,1
77600,6,-10,5.645446898,11.88771141,11.28978191,5.877735782,1
78602,9,7.377758908,5.537334267,12.18335658,11.55214618,5.886104031,1
194145,15,4.276666119,5.805134969,12.90152716,12.1950117,5.84932478,1
86022,19,6.656726524,5.66296048,11.90207147,-10,5.886104031,1
1619415,17,5.932245187,5.749392986,14.49878819,13.87942388,5.886104031,1
228610,19,11.69091264,4.532599493,12.34763297,11.91438255,5.869296913,1
187003,2,8.29404964,5.579729826,13.23897061,12.67997492,5.886104031,0
228617,6,-10,5.220355825,12.33980339,12.05524976,5.869296913,0
97759,12,9.522885774,4.882801923,12.16750332,11.81421454,5.886104031,1
258011,19,6.126869184,5.831882477,13.36905313,13.10745276,5.886104031,1
241369,19,4.394449155,5.327876169,12.45395564,12.07311252,5.886104031,1
128768,8,-10,4.934473933,11.78440193,11.37710574,5.886104031,1
46165,14,7.397561536,5.575949103,12.34615628,11.8789565,5.886104031,1
57398,15,-10,5.789960171,11.59770769,11.35134727,5.886104031,1
45079,18,8.468633001,5.411646052,11.52946788,11.20013069,5.886104031,1
81026,4,-10,4.454347296,12.15086644,11.64395373,5.857933154,1
144703,11,-10,5.648974238,12.54098295,12.01612206,5.886104031,0
42456,3,-10,4.234106505,10.65622352,9.392661929,4.836281907,1
64112,14,8.815073089,5.780743516,12.00859075,-10,5.886104031,0
243337,17,9.076808979,5.720311777,12.75559769,12.28580761,5.886104031,1
209067,12,9.246479419,5.545177444,12.79213839,12.40147494,5.886104031,1
132840,4,1.609437912,5.720311777,12.8075266,12.31223284,5.886104031,1
198121,18,9.263975921,5.135798437,12.36450273,12.00138277,5.877735782,1
71641,2,-10,4.624972813,11.68706363,11.33857208,5.872117789,1
146103,19,8.47470314,5.65248918,12.58079672,11.99114525,5.886104031,1
89975,10,8.278682163,5.768320996,12.07472743,10.58910647,5.886104031,1
127588,10,8.327967858,5.723585102,12.31606094,11.7829526,5.886104031,1
285814,17,9.223059144,5.768320996,13.32282769,12.61685692,5.886104031,1
46441,4,-10,5.356586275,12.07490987,7.60090246,5.880532986,1
125809,2,3.583518938,3.258096538,11.74252016,11.15625052,5.666426688,1
74974,12,8.045588281,5.170483995,11.41925195,10.17045658,5.886104031,1
221443,13,8.50916102,3.951243719,12.3079205,10.86092023,4.709530201,1
104412,14,6.142037406,5.398162702,12.63749786,12.51480656,5.880532986,1
122135,15,9.691592993,5.609471795,12.91201265,12.35190309,5.886104031,1
79267,7,6.522092798,5.416100402,11.69921414,10.82177629,5.886104031,1
455914,2,-10,5.236441963,14.59461752,13.95178818,5.886104031,0
59266,10,8.989319566,4.86753445,11.32044448,11.03230568,5.707110265,1
64660,2,-10,4.33073334,11.91618147,4.605170186,5.886104031,1
261526,2,-10,4.65396035,12.47428898,11.28978191,5.147494477,1
45878,5,8.303009381,5.529429088,11.9773385,11.69174088,5.886104031,1
190312,5,3.258096538,5.062595033,12.21631501,11.68519669,5.288267031,1
62070,13,8.949235314,4.941642423,11.27302988,-10,5.886104031,1
99982,15,4.934473933,4.983606622,11.7517455,11.38849539,5.883322388,1
294397,14,8.008032847,4.934473933,12.59268448,12.21602298,5.111987788,1
52675,15,6.762729507,5.762051383,12.16893137,11.63425775,5.886104031,1
52407,17,6.539585956,5.147494477,10.86862559,7.170119543,5.886104031,1
51331,2,6.393590754,5.049856007,11.90534586,11.01534507,5.883322388,1
137492,2,-10,5.111987788,13.90412199,13.39893395,5.886104031,0
163207,10,11.0800943,5.501258211,13.11786327,12.17561344,5.886104031,1
44910,19,8.026496939,5.278114659,12.15924306,11.51890754,5.886104031,0
124417,5,-10,5.135798437,12.03467322,10.99373159,5.866468057,0
117034,4,-10,5.262690189,12.0662817,10.38282251,5.886104031,1
81068,4,7.73587032,5.365976015,12.13187159,11.62981922,5.886104031,1
237428,11,7.954723334,5.023880521,12.56984038,11.87367211,5.886104031,1
45900,7,6.434546519,5.247024072,12.02719116,11.3586081,5.886104031,0
50636,7,8.679992082,5.624017506,12.14136344,11.69840869,5.886104031,1
76692,15,6.003887067,5.267858159,11.45497851,11.20231589,5.886104031,1
49689,4,4.96284463,5.666426688,11.63092181,-10,5.886104031,0
160561,2,-10,5.33753808,12.92866454,12.566889,5.877735782,1
167334,15,10.22918769,5.476463552,12.02938916,-10,5.886104031,1
105809,12,10.03618109,4.477336814,11.65405169,11.27466828,5.693732139,1
110519,16,11.61294273,5.147494477,12.45893809,11.77375008,5.880532986,1
166208,8,9.241354426,5.758901774,12.6540639,12.03883673,5.886104031,1
55900,18,4.605170186,5.023880521,10.94043718,10.5728542,5.886104031,0
51587,6,5.638354669,5.407171771,11.61993063,11.31934072,5.720311777,1
42333,8,3.401197382,5.529429088,10.90393559,10.28704783,5.883322388,1
101410,10,10.22103178,5.010635294,11.95266961,11.28978191,5.886104031,1
72862,12,-10,4.17438727,11.19632252,10.75149944,5.062595033,1
285100,11,9.375006994,5.429345629,12.98621829,7.863266724,5.880532986,1
249519,16,10.96974881,3.496507561,12.42729034,11.95761129,3.988984047,1
62936,8,8.800565992,5.323009979,12.52160575,11.78142472,5.869296913,1
144319,2,-10,5.683579767,12.58228744,12.0051797,5.886104031,0
151020,16,10.44009788,5.438079309,13.07841567,7.863266724,5.857933154,1
65851,18,9.729134165,5.411646052,11.55180958,10.11050172,5.886104031,1
132663,16,-10,5.843544417,12.44767675,11.8920466,5.886104031,1
85841,3,3.63758616,5.733341277,12.16683273,11.13166505,5.886104031,1
81487,4,-10,5.262690189,12.21477467,11.63938189,5.886104031,1
81931,7,8.339023006,4.564348191,12.10856455,11.72642264,5.886104031,1
212810,18,10.5567498,5.572154032,12.47213008,10.6454249,5.886104031,1
63619,6,0.693147181,5.789960171,11.66306812,-10,5.883322388,0
73097,16,8.984066928,5.288267031,11.74243272,10.51107684,5.886104031,1
224412,13,10.40061985,5.641907071,12.94695706,12.28626919,5.886104031,1
224322,19,8.080546966,5.828945618,13.23186331,12.63590511,5.886104031,1
65075,10,-10,5.347107531,11.87552482,11.5399568,5.883322388,0
83031,4,-10,4.86753445,11.63565624,11.15625052,5.886104031,1
1140019,4,6.795705775,5.733341277,14.1950115,12.37158708,5.886104031,1
55259,10,-10,5.575949103,11.75823747,11.22257316,5.886104031,0
71489,19,-10,5.605802066,12.14438871,11.24347616,5.886104031,0
155775,10,8.793612072,5.673323267,12.44201396,-10,5.886104031,1
114001,12,9.973479924,5.424950017,12.49561798,10.5815211,5.886104031,1
66647,14,3.091042453,5.605802066,11.57816999,9.118225083,5.886104031,1
106153,7,-10,4.584967479,11.57264615,11.03488966,5.198497031,0
44463,17,6.045005314,5.370638028,11.49852223,10.6454249,5.886104031,1
259161,2,-10,4.33073334,12.46520477,9.116029693,5.081404365,1
62603,9,-10,5.693732139,11.65911022,9.92329018,5.886104031,1
662196,8,10.73107821,4.919980926,13.40373961,12.72486644,5.886104031,1
52352,13,8.512381634,3.465735903,10.86574542,10.35456317,5.886104031,0
122477,19,9.967025573,5.723585102,12.43890115,11.84222921,5.886104031,1
96210,15,9.472704636,5.771441123,12.61249729,11.9511804,5.886104031,1
44062,17,1.609437912,5.262690189,11.07510244,10.37349118,5.886104031,1
91774,10,10.58963529,4.48863637,11.96068988,11.55875888,5.811140993,1
50656,7,9.069698042,4.844187086,12.3994825,9.082507,5.886104031,1
42903,8,2.302585093,5.598421959,11.36897426,9.45720045,5.886104031,1
110294,2,0.693147181,5.262690189,12.21426896,11.53272809,5.726847748,1
61017,4,-10,5.433722004,12.01095152,11.83500896,5.869296913,1
71820,16,5.438079309,4.983606622,12.42819968,11.8277362,5.886104031,1
71212,18,7.080867897,5.433722004,11.41515827,10.96819829,5.886104031,1
99657,15,6.095824562,5.176149733,11.91984951,11.42954386,5.886104031,1
131837,13,10.63122938,4.875197323,12.67895027,9.210340372,5.886104031,1
91878,12,9.972780379,4.465908119,11.43326518,11.11691552,5.313205979,1
62787,18,5.840641657,5.549076085,11.89906503,10.56359488,5.886104031,0
47809,13,9.886697383,4.317488114,11.11228371,9.740968623,5.886104031,1
66833,3,6.293419279,4.204692619,11.79002676,10.09823163,5.789960171,1
127121,4,-10,5.497168225,12.86217973,12.44359236,5.877735782,0
103597,9,3.63758616,5.758901774,12.33451423,11.63744134,5.886104031,1
88325,2,1.791759469,5.525452939,12.59463572,11.80035751,5.886104031,0
87740,16,9.294313806,5.638354669,12.57337888,11.87756858,5.883322388,1
50986,14,-10,5.749392986,11.78286863,11.2350617,5.883322388,1
71654,17,-10,5.743003188,11.89696944,11.42300076,5.886104031,1
159071,2,-10,3.583518938,12.31658039,11.77220806,5.831882477,1
61976,9,8.718990525,5.476463552,11.99617843,11.37067042,5.826000107,1
58831,2,-10,3.850147602,11.81236317,11.50590085,5.886104031,0
46176,12,10.43930818,3.36729583,10.74021546,10.27505111,5.062595033,1
52845,19,9.859953551,5.501258211,11.50922864,10.45449497,5.758901774,1
90940,12,4.727387819,5.834810737,12.16458897,11.72964845,5.886104031,1
165995,10,-10,5.517452896,13.12101247,12.28765263,5.886104031,1
88900,5,-10,5.488937726,12.10597603,11.23585357,5.886104031,1
46272,19,6.781057626,5.673323267,11.33291324,9.883284845,5.886104031,1
291294,11,9.754581429,4.49980967,12.58208835,11.51292546,5.703782475,0
115047,12,5.480638923,4.510859507,12.6744656,12.28118012,5.429345629,1
84567,2,-10,5.220355825,11.38676115,10.87502376,5.774551546,0
114934,17,10.57712056,5.231108617,11.8684087,11.4019939,5.886104031,1
58942,2,-10,5.187385806,11.00148298,10.5865844,5.886104031,0
134023,8,-10,5.616771098,12.66782041,11.82158594,5.886104031,1
180050,6,6.609349243,4.795790546,12.10098987,11.41751528,5.087596335,0
104907,11,-10,5.505331536,12.72009017,12.44508955,5.857933154,1
85642,6,7.893945138,5.099866428,12.53981258,11.44998567,5.886104031,1
44860,14,4.025351691,4.564348191,11.11786603,10.39513036,5.880532986,1
784057,2,-10,4.882801923,13.90248793,13.31132948,5.886104031,0
61413,13,5.690359454,4.990432587,11.53500002,10.95080655,5.700443573,1
70698,9,-10,5.493061443,11.75695341,11.44998567,5.880532986,0
73704,16,6.013715156,4.406719247,11.26225654,10.93667204,5.680172609,0
94091,19,8.643120748,5.480638923,11.6128432,10.8844418,5.837730447,1
98493,18,9.5685741,5.676753802,12.2923696,11.9178571,5.886104031,1
105148,13,-10,5.780743516,12.11278342,11.59910316,5.886104031,1
446995,11,7.653020414,5.768320996,14.58483653,13.85761173,5.886104031,1
157407,2,-10,5.517452896,12.79080186,11.92913267,5.886104031,0
130701,17,8.482394686,5.587248658,12.3191647,11.3337988,5.886104031,1
105772,18,7.419979924,4.983606622,11.92301321,10.71530626,5.799092654,0
113121,16,-10,5.192956851,11.74952212,11.3337988,5.638354669,1
97181,17,5.587248658,5.624017506,12.32909526,-10,5.886104031,1
192250,18,8.858226439,5.777652323,12.59274901,12.1281111,5.886104031,1
66626,5,6.738152495,5.545177444,12.43410821,10.29214554,5.886104031,1
68505,19,6.061456919,5.33753808,11.1569931,10.74073508,5.85220248,1
293050,4,-10,5.480638923,13.00858307,10.93310697,5.886104031,0
